2025-06-19 10:06:24,Alert
2025-06-19 10:06:24,Alert
2025-06-19 10:06:24,Alert
2025-06-19 10:06:24,Alert
2025-06-19 10:06:25,Alert
2025-06-19 10:06:25,Alert
2025-06-19 10:06:25,Alert
2025-06-19 10:06:25,Alert
2025-06-19 10:06:25,Alert
2025-06-19 10:06:25,Alert
2025-06-19 10:06:25,Alert
2025-06-19 10:06:25,Alert
2025-06-19 10:06:25,Alert
2025-06-19 10:06:25,Alert
2025-06-19 10:06:25,Alert
2025-06-19 10:06:25,Alert
2025-06-19 10:06:25,Alert
2025-06-19 10:06:25,Alert
2025-06-19 10:06:25,Alert
2025-06-19 10:06:25,Alert
2025-06-19 10:06:25,Alert
2025-06-19 10:06:25,Alert
2025-06-19 10:06:25,Alert
2025-06-19 10:06:25,Alert
2025-06-19 10:06:25,Alert
2025-06-19 10:06:25,Alert
2025-06-19 10:06:25,Alert
2025-06-19 10:06:25,Alert
2025-06-19 10:06:25,Alert
2025-06-19 10:06:25,Alert
2025-06-19 10:06:25,Alert
2025-06-19 10:06:25,Alert
2025-06-19 10:06:26,Alert
2025-06-19 10:06:26,Alert
2025-06-19 10:06:26,Alert
2025-06-19 10:06:26,Alert
2025-06-19 10:06:26,Alert
2025-06-19 10:06:26,Alert
2025-06-19 10:06:26,Alert
2025-06-19 10:06:26,Alert
2025-06-19 10:06:26,Alert
2025-06-19 10:06:26,Alert
2025-06-19 10:06:26,Alert
2025-06-19 10:06:26,Alert
2025-06-19 10:06:26,Alert
2025-06-19 10:06:26,Alert
2025-06-19 10:06:26,Alert
2025-06-19 10:06:26,Alert
2025-06-19 10:06:26,Alert
2025-06-19 10:06:26,Alert
2025-06-19 10:06:26,Alert
2025-06-19 10:06:26,Alert
2025-06-19 10:06:26,Alert
2025-06-19 10:06:26,Alert
2025-06-19 10:06:26,Alert
2025-06-19 10:06:26,Alert
2025-06-19 10:06:26,Alert
2025-06-19 10:06:26,Alert
2025-06-19 10:06:27,Alert
2025-06-19 10:06:27,Alert
2025-06-19 10:06:27,Alert
2025-06-19 10:06:27,Alert
2025-06-19 10:06:27,Alert
2025-06-19 10:06:27,Alert
2025-06-19 10:06:27,Alert
2025-06-19 10:06:27,Alert
2025-06-19 10:06:27,Alert
2025-06-19 10:06:27,Alert
2025-06-19 10:06:27,Alert
2025-06-19 10:06:27,Alert
2025-06-19 10:06:27,Alert
2025-06-19 10:06:27,Alert
2025-06-19 10:06:27,Alert
2025-06-19 10:06:27,Alert
2025-06-19 10:06:27,Alert
2025-06-19 10:06:27,Fatigued
2025-06-19 10:06:27,Fatigued
2025-06-19 10:06:27,Alert
2025-06-19 10:06:27,Alert
2025-06-19 10:06:28,Alert
2025-06-19 10:06:28,Alert
2025-06-19 10:06:28,Alert
2025-06-19 10:06:28,Alert
2025-06-19 10:06:28,Alert
2025-06-19 10:06:28,Alert
2025-06-19 10:06:28,Alert
2025-06-19 10:06:28,Alert
2025-06-19 10:06:28,Alert
2025-06-19 10:06:28,Alert
2025-06-19 10:06:28,Alert
2025-06-19 10:06:28,Alert
2025-06-19 10:06:28,Alert
2025-06-19 10:06:28,Alert
2025-06-19 10:06:28,Alert
2025-06-19 10:06:28,Alert
2025-06-19 10:06:28,Alert
2025-06-19 10:06:28,Alert
2025-06-19 10:06:28,Alert
2025-06-19 10:06:28,Alert
2025-06-19 10:06:28,Alert
2025-06-19 10:06:28,Alert
2025-06-19 10:06:28,Alert
2025-06-19 10:06:28,Alert
2025-06-19 10:06:29,Alert
2025-06-19 10:06:29,Alert
2025-06-19 10:06:29,Alert
2025-06-19 10:06:29,Alert
2025-06-19 10:06:29,Alert
2025-06-19 10:06:29,Alert
2025-06-19 10:06:29,Alert
2025-06-19 10:06:29,Alert
2025-06-19 10:06:29,Alert
2025-06-19 10:06:29,Alert
2025-06-19 10:06:29,Alert
2025-06-19 10:06:29,Alert
2025-06-19 10:06:29,Alert
2025-06-19 10:06:29,Alert
2025-06-19 10:06:29,Alert
2025-06-19 10:06:29,Alert
2025-06-19 10:06:29,Alert
2025-06-19 10:06:29,Alert
2025-06-19 10:06:29,Alert
2025-06-19 10:06:29,Alert
2025-06-19 10:06:29,Alert
2025-06-19 10:06:29,Alert
2025-06-19 10:06:29,Alert
2025-06-19 10:06:29,Alert
2025-06-19 10:06:29,Alert
2025-06-19 10:06:29,Alert
2025-06-19 10:06:29,Alert
2025-06-19 10:06:29,Alert
2025-06-19 10:06:30,Alert
2025-06-19 10:06:30,Alert
2025-06-19 10:06:30,Alert
2025-06-19 10:06:30,Alert
2025-06-19 10:06:30,Alert
2025-06-19 10:06:30,Alert
2025-06-19 10:06:30,Alert
2025-06-19 10:06:30,Alert
2025-06-19 10:06:30,Alert
2025-06-19 10:06:30,Alert
2025-06-19 10:06:30,Alert
2025-06-19 10:06:30,Alert
2025-06-19 10:06:30,Alert
2025-06-19 10:06:30,Alert
2025-06-19 10:06:30,Alert
2025-06-19 10:06:30,Alert
2025-06-19 10:06:30,Alert
2025-06-19 10:06:30,Alert
2025-06-19 10:06:30,Alert
2025-06-19 10:06:30,Alert
2025-06-19 10:06:30,Alert
2025-06-19 10:06:30,Alert
2025-06-19 10:06:30,Alert
2025-06-19 10:06:30,Alert
2025-06-19 10:06:30,Alert
2025-06-19 10:06:30,Alert
2025-06-19 10:06:30,Alert
2025-06-19 10:06:30,Alert
2025-06-19 10:06:30,Alert
2025-06-19 10:06:31,Alert
2025-06-19 10:06:31,Alert
2025-06-19 10:06:31,Alert
2025-06-19 10:06:31,Alert
2025-06-19 10:06:31,Alert
2025-06-19 10:06:31,Alert
2025-06-19 10:06:31,Alert
2025-06-19 10:06:31,Alert
2025-06-19 10:06:31,Alert
2025-06-19 10:06:31,Alert
2025-06-19 10:06:31,Alert
2025-06-19 10:06:31,Alert
2025-06-19 10:06:31,Alert
2025-06-19 10:06:31,Alert
2025-06-19 10:06:31,Alert
2025-06-19 10:06:31,Alert
2025-06-19 10:06:31,Alert
2025-06-19 10:06:31,Alert
2025-06-19 10:06:31,Alert
2025-06-19 10:06:31,Alert
2025-06-19 10:06:31,Alert
2025-06-19 10:06:31,Alert
2025-06-19 10:06:31,Alert
2025-06-19 10:06:31,Alert
2025-06-19 10:06:31,Alert
2025-06-19 10:06:32,Alert
2025-06-19 10:06:32,Alert
2025-06-19 10:06:32,Alert
2025-06-19 10:06:32,Alert
2025-06-19 10:06:32,Alert
2025-06-19 10:06:32,Alert
2025-06-19 10:06:32,Alert
2025-06-19 10:06:32,Alert
2025-06-19 10:06:32,Alert
2025-06-19 10:06:32,Alert
2025-06-19 10:06:32,Alert
2025-06-19 10:06:32,Alert
2025-06-19 10:06:32,Alert
2025-06-19 10:06:32,Alert
2025-06-19 10:06:32,Alert
2025-06-19 10:06:32,Alert
2025-06-19 10:06:32,Alert
2025-06-19 10:06:32,Alert
2025-06-19 10:06:32,Alert
2025-06-19 10:06:32,Alert
2025-06-19 10:06:32,Alert
2025-06-19 10:06:32,Alert
2025-06-19 10:06:33,Alert
2025-06-19 10:06:33,Alert
2025-06-19 10:06:33,Alert
2025-06-19 10:06:33,Alert
2025-06-19 10:06:33,Alert
2025-06-19 10:06:33,Alert
2025-06-19 10:06:33,Alert
2025-06-19 10:06:33,Alert
2025-06-19 10:06:33,Alert
2025-06-19 10:06:33,Alert
2025-06-19 10:06:33,Alert
2025-06-19 10:06:33,Alert
2025-06-19 10:06:33,Alert
2025-06-19 10:06:33,Alert
2025-06-19 10:06:33,Alert
2025-06-19 10:06:33,Alert
2025-06-19 10:06:33,Alert
2025-06-19 10:06:33,Alert
2025-06-19 10:06:33,Alert
2025-06-19 10:06:33,Alert
2025-06-19 10:06:33,Alert
2025-06-19 10:06:33,Alert
2025-06-19 10:06:33,Alert
2025-06-19 10:06:33,Alert
2025-06-19 10:06:33,Alert
2025-06-19 10:06:33,Alert
2025-06-19 10:06:33,Alert
2025-06-19 10:06:34,Alert
2025-06-19 10:06:34,Alert
